user_id,join_date,gopay_tier,internal_credit_score,paylater_limit
GP-030183,2023-06-20,Basic,321.0,0
GP-030184,2021-04-24,Plus,497.0,500000
GP-030185,2022-11-05,Plus,698.0,1500000
GP-030186,2023-07-27,Basic,346.0,0
GP-030187,2021-10-24,Basic,389.0,0
GP-030188,2022-01-05,Basic,338.0,0
GP-030189,2023-02-20,Plus,780.0,3000000
GP-030190,2022-05-13,Plus,739.0,500000
GP-030191,2021-12-25,Basic,440.0,0
GP-030192,2023-02-21,Basic,435.0,0
GP-030193,2021-03-31,Plus,741.0,500000
GP-030194,2022-02-25,Plus,,500000
GP-030195,2021-08-27,Basic,426.0,0
GP-030196,2021-01-23,Plus,,3000000
GP-030197,2021-07-10,Plus,618.0,1500000
GP-030198,2021-11-27,Basic,344.0,0
GP-030199,2022-09-28,Basic,405.0,0
GP-030200,2021-03-23,Plus,435.0,5000000
GP-030201,2021-05-03,Basic,343.0,0
GP-030202,2023-06-02,Plus,669.0,500000
GP-030203,2023-07-08,Basic,457.0,0
GP-030204,2022-10-02,Plus,,1500000
GP-030205,2022-11-19,Basic,395.0,0
GP-030206,2022-09-04,Basic,,0
GP-030207,2022-05-26,Basic,469.0,0
GP-030208,2021-08-22,Basic,478.0,0
GP-030209,2022-03-04,Plus,523.0,1500000
GP-030210,2021-08-09,Basic,350.0,0
GP-030211,2021-06-24,Basic,377.0,0
GP-030212,2023-05-26,Plus,801.0,500000
GP-030213,2022-08-18,Basic,316.0,0
GP-030214,2023-08-22,Plus,554.0,500000
GP-030215,2021-03-21,Plus,757.0,500000
GP-030216,2021-03-10,Plus,510.0,500000
GP-030217,2022-07-01,Plus,795.0,1500000
GP-030218,2021-09-01,Plus,727.0,500000
GP-030219,2023-03-16,Plus,693.0,500000
GP-030220,2021-02-24,Plus,756.0,1500000
GP-030221,2022-04-11,Basic,426.0,0
GP-030222,2023-02-22,Basic,446.0,0
GP-030223,2021-11-21,Plus,491.0,1500000
GP-030224,2021-09-18,Basic,421.0,0
GP-030225,2021-08-08,Basic,466.0,0
GP-030226,2023-08-18,Plus,554.0,1500000
GP-030227,2023-05-30,Basic,486.0,0
GP-030228,2021-02-27,Basic,358.0,0
GP-030229,2023-09-04,Plus,,3000000
GP-030230,2022-10-17,Basic,378.0,0
GP-030231,2021-09-11,Basic,410.0,0
GP-030232,2023-01-03,Plus,660.0,500000
GP-030233,2022-05-28,Plus,450.0,500000
GP-030234,2022-09-03,Plus,566.0,500000
GP-030235,2023-04-13,Plus,714.0,1500000
GP-030236,2023-09-26,Plus,482.0,1500000
GP-030237,2022-04-20,Plus,539.0,1500000
GP-030238,2022-04-09,Plus,522.0,500000
GP-030239,2021-03-31,Plus,512.0,500000
GP-030240,2021-04-20,Basic,356.0,0
GP-030241,2023-09-21,Basic,395.0,0
GP-030242,2022-06-06,Plus,507.0,3000000
GP-030243,2022-09-04,Basic,340.0,0
GP-030244,2021-06-27,Plus,404.0,1500000
GP-030245,2023-08-28,Basic,,0
GP-030246,2022-08-25,Basic,488.0,0
GP-030247,2022-01-18,Plus,772.0,3000000
GP-030248,2022-11-28,Plus,847.0,500000
GP-030249,2021-01-03,Basic,380.0,0
GP-030250,2022-03-25,Plus,,500000
GP-030251,2022-02-21,Basic,462.0,0
GP-030252,2023-05-12,Plus,817.0,1500000
GP-030253,2022-07-14,Plus,814.0,1500000
GP-030254,2022-08-21,Plus,647.0,500000
GP-030255,2021-10-30,Plus,653.0,500000
GP-030256,2022-01-11,Plus,801.0,500000
GP-030257,2022-08-09,Basic,331.0,0
GP-030258,2023-06-29,Basic,374.0,0
GP-030259,2021-02-06,Basic,450.0,0
GP-030260,2021-05-02,Plus,550.0,500000
GP-030261,2023-06-21,Plus,792.0,500000
GP-030262,2022-07-23,Plus,637.0,500000
GP-030263,2022-03-03,Basic,480.0,0
GP-030264,2021-01-17,Plus,437.0,500000
GP-030265,2022-09-19,Basic,325.0,0
GP-030266,2022-10-19,Plus,844.0,500000
GP-030267,2021-03-04,Plus,830.0,500000
GP-030268,2021-06-06,Basic,,0
GP-030269,2023-01-22,Basic,,0
GP-030270,2022-07-03,Basic,437.0,0
GP-030271,2023-02-04,Basic,491.0,0
GP-030272,2021-05-08,Plus,,3000000
GP-030273,2021-09-05,Plus,405.0,500000
GP-030274,2022-09-13,Basic,454.0,0
GP-030275,2022-05-11,Basic,381.0,0
GP-030276,2021-03-29,Basic,419.0,0
GP-030277,2023-05-09,Basic,499.0,0
GP-030278,2023-02-03,Plus,439.0,3000000
GP-030279,2022-06-16,Plus,744.0,500000
GP-030280,2023-05-05,Plus,,3000000
GP-030281,2022-10-19,Plus,571.0,1500000
GP-030282,2022-10-15,Basic,,0
GP-030283,2023-04-24,Basic,,0
GP-030284,2022-05-02,Plus,588.0,500000
GP-030285,2021-08-23,Basic,358.0,0
GP-030286,2023-01-22,Basic,,0
GP-030287,2023-07-02,Basic,,0
GP-030288,2022-09-18,Plus,,1500000
GP-030289,2022-01-26,Plus,528.0,500000
GP-030290,2021-02-28,Basic,,0
GP-030291,2021-11-28,Basic,322.0,0
GP-030292,2023-04-19,Plus,425.0,500000
GP-030293,2021-08-14,Plus,647.0,1500000
GP-030294,2023-07-20,Plus,595.0,1500000
GP-030295,2023-06-03,Plus,479.0,1500000
GP-030296,2022-11-20,Basic,301.0,0
GP-030297,2022-01-30,Plus,819.0,3000000
GP-030298,2022-06-14,Basic,443.0,0
GP-030299,2022-06-02,Plus,778.0,1500000
GP-030300,2021-04-29,Plus,,500000
GP-030301,2023-07-06,Basic,330.0,0
GP-030302,2021-10-02,Plus,403.0,500000
GP-030303,2022-10-20,Basic,435.0,0
GP-030304,2021-03-25,Basic,319.0,0
GP-030305,2021-04-01,Basic,367.0,0
GP-030306,2023-05-08,Plus,652.0,5000000
GP-030307,2023-08-05,Basic,,0
GP-030308,2022-07-13,Plus,775.0,5000000
GP-030309,2022-05-17,Plus,539.0,1500000
GP-030310,2022-11-10,Plus,,500000
GP-030311,2022-10-03,Basic,351.0,0
GP-030312,2022-02-21,Plus,693.0,3000000
GP-030313,2021-06-09,Basic,330.0,0
GP-030314,2022-07-28,Plus,462.0,1500000
GP-030315,2023-03-09,Plus,834.0,3000000
GP-030316,2021-10-04,Basic,418.0,0
GP-030317,2023-03-20,Plus,473.0,1500000
GP-030318,2021-06-21,Basic,475.0,0
GP-030319,2023-04-03,Plus,574.0,3000000
GP-030320,2023-05-03,Plus,767.0,500000
GP-030321,2022-08-20,Plus,621.0,500000
GP-030322,2022-07-22,Plus,673.0,500000
GP-030323,2022-08-21,Plus,529.0,3000000
GP-030324,2022-08-12,Basic,360.0,0
GP-030325,2022-07-07,Basic,305.0,0
GP-030326,2021-11-30,Basic,402.0,0
GP-030327,2022-08-12,Basic,,0
GP-030328,2022-10-08,Plus,656.0,1500000
GP-030329,2023-06-21,Basic,428.0,0
GP-030330,2022-09-04,Basic,490.0,0
GP-030331,2021-06-03,Basic,316.0,0
GP-030332,2023-09-17,Plus,,1500000
GP-030333,2023-08-30,Plus,824.0,500000
GP-030334,2022-05-21,Plus,420.0,1500000
GP-030335,2023-04-18,Plus,708.0,1500000
GP-030336,2021-09-24,Plus,707.0,3000000
GP-030337,2021-11-16,Plus,458.0,500000
GP-030338,2023-04-02,Plus,,3000000
GP-030339,2021-05-31,Plus,457.0,500000
GP-030340,2022-04-25,Plus,523.0,1500000
GP-030341,2021-11-28,Basic,368.0,0
GP-030342,2023-01-01,Plus,501.0,1500000
GP-030343,2023-04-18,Plus,437.0,5000000
GP-030344,2021-09-19,Plus,,1500000
GP-030345,2023-01-16,Basic,349.0,0
GP-030346,2022-02-20,Plus,,3000000
GP-030347,2023-06-17,Plus,722.0,500000
GP-030348,2021-08-26,Basic,491.0,0
GP-030349,2023-01-19,Basic,361.0,0
GP-030350,2023-06-01,Basic,,0
GP-030351,2021-05-28,Plus,728.0,5000000
GP-030352,2023-08-20,Plus,569.0,1500000
GP-030353,2023-06-24,Basic,347.0,0
GP-030354,2021-05-31,Plus,710.0,500000
GP-030355,2021-04-08,Basic,,0
GP-030356,2022-09-08,Plus,548.0,3000000
GP-030357,2022-03-07,Plus,452.0,500000
GP-030358,2022-04-24,Plus,,3000000
GP-030359,2021-04-03,Plus,427.0,5000000
GP-030360,2022-11-23,Basic,401.0,0
GP-030361,2023-06-20,Plus,463.0,3000000
GP-030362,2021-04-30,Plus,451.0,3000000
GP-030363,2023-05-05,Plus,680.0,3000000
GP-030364,2023-04-13,Plus,697.0,500000
GP-030365,2023-06-05,Plus,741.0,5000000
GP-030366,2023-05-11,Plus,782.0,500000
GP-030367,2021-06-04,Plus,439.0,500000
GP-030368,2023-06-04,Plus,601.0,3000000
GP-030369,2021-03-30,Basic,,0
GP-030370,2023-06-26,Plus,454.0,500000
GP-030371,2022-07-11,Basic,456.0,0
GP-030372,2021-08-18,Plus,499.0,500000
GP-030373,2022-09-11,Plus,728.0,1500000
GP-030374,2022-01-15,Plus,619.0,1500000
GP-030375,2021-11-03,Basic,461.0,0
GP-030376,2021-10-20,Plus,785.0,1500000
GP-030377,2022-10-13,Plus,727.0,5000000
GP-030378,2021-08-17,Plus,505.0,500000
GP-030379,2022-10-25,Plus,714.0,5000000
GP-030380,2021-05-05,Basic,380.0,0
GP-030381,2023-02-15,Plus,575.0,500000
GP-030382,2021-08-06,Plus,,5000000
GP-030383,2021-10-14,Plus,846.0,500000
GP-030384,2022-12-22,Plus,619.0,1500000
GP-030385,2022-02-27,Basic,,0
GP-030386,2023-03-22,Basic,,0
GP-030387,2022-04-28,Basic,395.0,0
GP-030388,2021-06-08,Plus,760.0,5000000
GP-030389,2023-08-30,Basic,309.0,0
GP-030390,2021-01-23,Plus,654.0,500000
GP-030391,2022-01-18,Basic,,0
GP-030392,2022-09-12,Plus,602.0,3000000
GP-030393,2021-02-21,Basic,430.0,0
GP-030394,2021-02-16,Basic,,0
GP-030395,2021-04-15,Plus,427.0,500000
GP-030396,2022-06-08,Basic,323.0,0
GP-030397,2023-06-19,Basic,387.0,0
GP-030398,2021-10-03,Basic,307.0,0
GP-030399,2021-10-27,Basic,358.0,0
GP-030400,2021-09-01,Plus,411.0,500000
GP-030401,2021-03-14,Plus,795.0,3000000
GP-030402,2021-06-27,Plus,681.0,500000
GP-030403,2021-01-26,Basic,367.0,0
GP-030404,2022-07-20,Basic,304.0,0
GP-030405,2023-01-24,Plus,799.0,500000
GP-030406,2022-12-31,Plus,,3000000
GP-030407,2022-07-23,Plus,454.0,3000000
GP-030408,2023-08-07,Plus,642.0,1500000
GP-030409,2022-02-12,Basic,450.0,0
GP-030410,2022-07-29,Basic,312.0,0
GP-030411,2023-08-22,Plus,803.0,500000
GP-030412,2021-05-10,Plus,798.0,1500000
GP-030413,2023-01-06,Basic,430.0,0
GP-030414,2021-07-13,Plus,415.0,1500000
GP-030415,2021-12-05,Plus,438.0,500000
GP-030416,2021-01-26,Basic,395.0,0
GP-030417,2021-04-26,Basic,418.0,0
GP-030418,2023-03-18,Plus,,500000
GP-030419,2023-04-20,Plus,537.0,1500000
GP-030420,2021-06-10,Plus,456.0,3000000
GP-030421,2022-07-19,Plus,,1500000
GP-030422,2022-07-22,Basic,345.0,0
GP-030423,2021-05-18,Plus,816.0,1500000
GP-030424,2021-08-17,Plus,520.0,1500000
GP-030425,2022-08-29,Plus,839.0,500000
GP-030426,2022-09-28,Plus,687.0,1500000
GP-030427,2021-03-07,Plus,,3000000
GP-030428,2022-11-16,Basic,389.0,0
GP-030429,2022-01-23,Plus,668.0,1500000
GP-030430,2021-05-09,Basic,365.0,0
GP-030431,2021-01-19,Basic,431.0,0
GP-030432,2022-03-11,Basic,462.0,0
GP-030433,2022-10-16,Basic,,0
GP-030434,2022-12-17,Basic,,0
GP-030435,2023-09-08,Basic,440.0,0
GP-030436,2021-04-20,Plus,564.0,3000000
GP-030437,2022-01-09,Plus,505.0,1500000
GP-030438,2022-03-27,Plus,,5000000
GP-030439,2023-08-22,Basic,303.0,0
GP-030440,2022-08-15,Plus,654.0,5000000
GP-030441,2022-02-18,Plus,454.0,500000
GP-030442,2021-05-03,Plus,409.0,5000000
GP-030443,2023-06-24,Plus,675.0,1500000
GP-030444,2022-09-12,Plus,505.0,500000
GP-030445,2023-04-19,Plus,828.0,3000000
GP-030446,2022-06-22,Plus,583.0,1500000
GP-030447,2023-07-07,Plus,710.0,1500000
GP-030448,2021-09-21,Basic,429.0,0
GP-030449,2023-08-17,Basic,416.0,0
GP-030450,2021-03-23,Basic,,0
GP-030451,2022-08-10,Plus,733.0,1500000
GP-030452,2023-07-03,Plus,718.0,5000000
GP-030453,2021-01-28,Plus,612.0,3000000
GP-030454,2021-07-09,Basic,402.0,0
GP-030455,2021-06-28,Basic,383.0,0
GP-030456,2022-05-20,Plus,824.0,500000
GP-030457,2022-04-04,Plus,,500000
GP-030458,2022-09-17,Plus,614.0,5000000
GP-030459,2022-03-01,Basic,449.0,0
GP-030460,2022-01-31,Plus,790.0,3000000
GP-030461,2023-07-08,Basic,344.0,0
GP-030462,2022-01-12,Plus,456.0,1500000
GP-030463,2022-11-26,Plus,420.0,500000
GP-030464,2021-08-07,Basic,438.0,0
GP-030465,2021-07-23,Plus,747.0,5000000
GP-030466,2022-05-08,Basic,330.0,0
GP-030467,2023-03-17,Basic,,0
GP-030468,2023-04-05,Plus,722.0,500000
GP-030469,2021-03-03,Plus,719.0,500000
GP-030470,2021-08-05,Plus,,5000000
GP-030471,2021-05-01,Plus,695.0,3000000
GP-030472,2023-08-15,Plus,729.0,500000
GP-030473,2021-01-16,Basic,,0
GP-030474,2021-08-31,Basic,,0
GP-030475,2021-06-12,Plus,713.0,500000
GP-030476,2022-04-15,Basic,422.0,0
GP-030477,2021-07-23,Plus,400.0,3000000
GP-030478,2021-01-19,Basic,378.0,0
GP-030479,2021-05-26,Plus,,3000000
GP-030480,2023-02-23,Basic,480.0,0
GP-030481,2022-01-13,Basic,308.0,0
GP-030482,2021-04-03,Plus,473.0,3000000
GP-030483,2021-10-09,Basic,497.0,0
GP-030484,2023-06-02,Basic,388.0,0
GP-030485,2022-06-15,Basic,307.0,0
GP-030486,2023-02-04,Basic,422.0,0
GP-030487,2022-02-05,Basic,496.0,0
GP-030488,2021-08-25,Plus,498.0,500000
GP-030489,2022-04-26,Plus,,5000000
GP-030490,2022-08-01,Plus,413.0,500000
GP-030491,2022-09-21,Basic,390.0,0
GP-030492,2022-10-15,Plus,460.0,5000000
GP-030493,2021-06-11,Plus,591.0,500000
GP-030494,2023-08-17,Plus,404.0,500000
GP-030495,2022-10-03,Plus,432.0,500000
GP-030496,2021-01-05,Basic,366.0,0
GP-030497,2022-01-19,Basic,339.0,0
GP-030498,2022-10-21,Plus,653.0,1500000
GP-030499,2022-03-04,Basic,390.0,0
GP-030500,2021-09-17,Plus,836.0,500000
GP-030501,2021-05-29,Plus,506.0,3000000
GP-030502,2022-08-28,Basic,383.0,0
GP-030503,2023-03-08,Basic,445.0,0
GP-030504,2021-05-28,Basic,427.0,0
GP-030505,2021-04-05,Basic,453.0,0
GP-030506,2022-11-14,Plus,646.0,1500000
GP-030507,2023-03-22,Plus,783.0,3000000
GP-030508,2022-02-11,Plus,675.0,3000000
GP-030509,2023-07-09,Basic,475.0,0
GP-030510,2021-01-10,Plus,679.0,500000
GP-030511,2023-03-06,Basic,427.0,0
GP-030512,2021-10-18,Plus,686.0,500000
GP-030513,2021-09-10,Basic,364.0,0
GP-030514,2023-03-10,Plus,825.0,5000000
GP-030515,2021-11-27,Plus,,500000
GP-030516,2022-10-17,Plus,559.0,500000
GP-030517,2023-06-24,Plus,,3000000
GP-030518,2023-04-14,Basic,358.0,0
GP-030519,2021-05-01,Plus,446.0,5000000
GP-030520,2022-03-26,Plus,,1500000
GP-030521,2022-07-15,Plus,681.0,3000000
GP-030522,2021-02-08,Basic,333.0,0
GP-030523,2022-03-07,Basic,367.0,0
GP-030524,2021-09-07,Basic,412.0,0
GP-030525,2021-04-20,Plus,643.0,1500000
GP-030526,2021-02-04,Plus,,1500000
GP-030527,2023-03-09,Plus,761.0,500000
GP-030528,2021-05-23,Basic,342.0,0
GP-030529,2022-06-28,Basic,393.0,0
GP-030530,2023-01-21,Basic,380.0,0
GP-030531,2021-06-21,Plus,556.0,5000000
GP-030532,2022-07-28,Basic,303.0,0
GP-030533,2022-01-05,Basic,431.0,0
GP-030534,2021-10-25,Basic,429.0,0
GP-030535,2022-05-10,Plus,,5000000
GP-030536,2021-07-20,Plus,691.0,1500000
GP-030537,2022-11-07,Plus,679.0,5000000
GP-030538,2023-07-13,Plus,629.0,3000000
GP-030539,2021-11-04,Plus,,3000000
GP-030540,2023-03-06,Basic,492.0,0
GP-030541,2022-10-08,Basic,386.0,0
GP-030542,2023-09-14,Plus,517.0,1500000
GP-030543,2022-07-11,Basic,492.0,0
GP-030544,2022-03-11,Plus,574.0,3000000
GP-030545,2021-06-29,Basic,386.0,0
GP-030546,2023-08-03,Basic,445.0,0
GP-030547,2023-09-07,Plus,582.0,1500000
GP-030548,2023-01-15,Basic,419.0,0
GP-030549,2023-02-05,Plus,641.0,500000
GP-030550,2023-04-17,Plus,432.0,1500000
GP-030551,2022-04-03,Plus,808.0,500000
GP-030552,2023-08-16,Basic,487.0,0
GP-030553,2022-11-12,Basic,407.0,0
GP-030554,2022-05-06,Plus,,500000
GP-030555,2022-01-12,Basic,384.0,0
GP-030556,2022-10-02,Basic,397.0,0
GP-030557,2021-07-15,Basic,429.0,0
GP-030558,2022-06-27,Plus,551.0,1500000
GP-030559,2022-12-25,Plus,493.0,500000
GP-030560,2021-09-09,Plus,496.0,500000
GP-030561,2023-07-01,Basic,493.0,0
GP-030562,2023-03-07,Plus,637.0,500000
GP-030563,2022-01-27,Plus,442.0,3000000
GP-030564,2021-01-21,Basic,397.0,0
GP-030565,2021-01-03,Plus,788.0,500000
GP-030566,2022-08-02,Plus,493.0,1500000
GP-030567,2021-10-02,Plus,684.0,500000
GP-030568,2022-08-11,Basic,,0
GP-030569,2021-08-02,Basic,403.0,0
GP-030570,2022-05-12,Plus,560.0,1500000
GP-030571,2021-07-21,Basic,483.0,0
GP-030572,2021-11-21,Plus,595.0,1500000
GP-030573,2021-08-21,Plus,623.0,3000000
GP-030574,2022-02-03,Plus,697.0,3000000
GP-030575,2021-08-18,Basic,334.0,0
GP-030576,2021-11-04,Plus,509.0,500000
GP-030577,2021-04-25,Plus,799.0,500000
GP-030578,2022-10-01,Basic,474.0,0
GP-030579,2023-07-04,Plus,513.0,500000
GP-030580,2023-06-13,Plus,463.0,5000000
GP-030581,2022-03-14,Basic,341.0,0
GP-030582,2023-08-30,Basic,433.0,0
GP-030583,2021-04-27,Plus,,5000000
GP-030584,2023-09-10,Plus,845.0,500000
GP-030585,2023-02-08,Plus,436.0,500000
GP-030586,2021-02-13,Plus,840.0,3000000
GP-030587,2021-04-18,Plus,764.0,500000
GP-030588,2021-10-10,Plus,424.0,500000
GP-030589,2023-06-06,Basic,379.0,0
GP-030590,2022-11-13,Plus,530.0,3000000
GP-030591,2023-03-25,Plus,669.0,500000
GP-030592,2021-08-29,Plus,577.0,500000
GP-030593,2023-07-09,Basic,414.0,0
GP-030594,2021-04-03,Plus,847.0,1500000
GP-030595,2021-05-23,Plus,825.0,3000000
GP-030596,2021-01-05,Plus,733.0,500000
GP-030597,2022-08-30,Plus,701.0,5000000
GP-030598,2021-08-14,Basic,,0
GP-030599,2022-04-15,Plus,,1500000
GP-030600,2021-07-23,Basic,368.0,0
GP-030601,2022-09-30,Plus,685.0,500000
GP-030602,2023-04-15,Plus,680.0,1500000
GP-030603,2022-06-09,Plus,847.0,1500000
GP-030604,2023-03-22,Basic,,0
GP-030605,2021-04-07,Plus,741.0,500000
GP-030606,2023-05-23,Plus,464.0,500000
GP-030607,2022-03-30,Plus,466.0,500000
GP-030608,2021-12-06,Basic,329.0,0
GP-030609,2022-12-19,Plus,,5000000
GP-030610,2022-03-08,Basic,,0
GP-030611,2022-08-05,Plus,511.0,3000000
GP-030612,2021-02-07,Plus,473.0,3000000
GP-030613,2022-02-28,Plus,451.0,500000
GP-030614,2021-11-16,Basic,377.0,0
GP-030615,2021-09-23,Plus,427.0,3000000
GP-030616,2022-01-07,Basic,328.0,0
GP-030617,2023-05-11,Basic,367.0,0
GP-030618,2022-12-05,Plus,712.0,1500000
GP-030619,2021-05-13,Plus,515.0,500000
GP-030620,2023-09-27,Plus,796.0,3000000
GP-030621,2021-03-18,Plus,439.0,1500000
GP-030622,2023-06-25,Basic,,0
GP-030623,2022-08-12,Plus,722.0,1500000
GP-030624,2021-12-24,Basic,349.0,0
GP-030625,2021-11-06,Plus,829.0,500000
GP-030626,2021-02-06,Basic,449.0,0
GP-030627,2021-01-23,Basic,481.0,0
GP-030628,2023-05-24,Plus,510.0,1500000
GP-030629,2023-06-29,Basic,394.0,0
GP-030630,2023-05-18,Basic,386.0,0
GP-030631,2022-05-14,Basic,337.0,0
GP-030632,2023-02-18,Plus,,500000
GP-030633,2023-09-05,Basic,,0
GP-030634,2022-05-01,Plus,777.0,500000
GP-030635,2021-08-27,Basic,403.0,0
GP-030636,2022-07-05,Plus,420.0,3000000
GP-030637,2022-12-09,Basic,316.0,0
GP-030638,2021-06-28,Plus,527.0,500000
GP-030639,2023-01-04,Plus,632.0,500000
GP-030640,2021-09-06,Plus,412.0,500000
GP-030641,2021-02-14,Plus,453.0,3000000
GP-030642,2023-01-04,Basic,,0
GP-030643,2023-07-27,Plus,488.0,3000000
GP-030644,2022-03-25,Basic,467.0,0
GP-030645,2022-05-05,Basic,,0
GP-030646,2022-10-28,Basic,308.0,0
GP-030647,2022-04-26,Plus,417.0,1500000
GP-030648,2022-11-15,Plus,557.0,5000000
GP-030649,2022-03-25,Basic,306.0,0
GP-030650,2022-03-30,Plus,589.0,500000
GP-030651,2022-03-01,Plus,578.0,500000
GP-030652,2023-01-06,Plus,597.0,500000
GP-030653,2021-04-11,Basic,,0
GP-030654,2021-07-22,Plus,,500000
GP-030655,2023-03-29,Plus,734.0,500000
GP-030656,2023-03-14,Basic,479.0,0
GP-030657,2021-12-14,Plus,,500000
GP-030658,2023-09-10,Basic,459.0,0
GP-030659,2022-03-02,Plus,575.0,3000000
GP-030660,2021-09-30,Basic,474.0,0
GP-030661,2022-07-06,Basic,318.0,0
GP-030662,2022-05-02,Plus,786.0,1500000
GP-030663,2023-05-07,Plus,569.0,3000000
GP-030664,2021-07-02,Basic,340.0,0
GP-030665,2022-08-01,Plus,486.0,500000
GP-030666,2021-09-11,Plus,,500000
GP-030667,2022-03-11,Plus,696.0,500000
GP-030668,2021-10-22,Plus,488.0,1500000
GP-030669,2021-12-07,Basic,412.0,0
GP-030670,2022-04-28,Basic,341.0,0
GP-030671,2023-02-18,Plus,633.0,3000000
GP-030672,2021-04-23,Plus,627.0,500000
GP-030673,2022-10-07,Basic,386.0,0
GP-030674,2022-07-09,Basic,444.0,0
GP-030675,2021-03-27,Basic,434.0,0
GP-030676,2021-10-30,Plus,506.0,1500000
GP-030677,2022-04-06,Plus,533.0,1500000
GP-030678,2021-09-29,Plus,544.0,500000
GP-030679,2023-02-13,Basic,,0
GP-030680,2021-01-25,Basic,430.0,0
GP-030681,2023-04-19,Plus,732.0,5000000
GP-030682,2023-05-25,Basic,330.0,0
GP-030683,2023-09-14,Plus,783.0,1500000
GP-030684,2022-09-12,Plus,735.0,500000
GP-030685,2021-03-14,Plus,826.0,3000000
GP-030686,2021-01-09,Plus,733.0,3000000
GP-030687,2023-05-28,Basic,450.0,0
GP-030688,2023-01-17,Basic,438.0,0
GP-030689,2022-07-20,Basic,360.0,0
GP-030690,2022-10-13,Plus,463.0,500000
GP-030691,2023-08-25,Plus,503.0,500000
GP-030692,2023-03-08,Basic,462.0,0
GP-030693,2022-01-23,Plus,427.0,500000
GP-030694,2022-08-29,Plus,,500000
GP-030695,2021-05-16,Basic,424.0,0
GP-030696,2021-05-12,Basic,489.0,0
GP-030697,2022-04-07,Plus,,1500000
GP-030698,2021-08-15,Plus,461.0,3000000
GP-030699,2021-05-19,Basic,495.0,0
GP-030700,2022-07-27,Basic,475.0,0
GP-030701,2021-02-27,Plus,775.0,500000
GP-030702,2021-09-30,Basic,448.0,0
GP-030703,2023-02-16,Basic,375.0,0
GP-030704,2021-02-05,Basic,439.0,0
GP-030705,2023-05-03,Basic,323.0,0
GP-030706,2022-11-22,Plus,482.0,3000000
GP-030707,2023-07-29,Plus,591.0,5000000
GP-030708,2022-10-11,Plus,534.0,1500000
GP-030709,2023-01-31,Basic,389.0,0
GP-030710,2023-02-03,Plus,491.0,500000
GP-030711,2022-04-23,Plus,799.0,1500000
GP-030712,2021-09-15,Plus,518.0,3000000
GP-030713,2021-10-03,Basic,419.0,0
GP-030714,2021-12-25,Plus,483.0,1500000
GP-030715,2022-02-20,Plus,,1500000
GP-030716,2022-07-29,Plus,493.0,5000000
GP-030717,2022-05-06,Basic,431.0,0
GP-030718,2023-03-08,Plus,480.0,1500000
GP-030719,2022-12-06,Plus,,3000000
GP-030720,2021-09-30,Plus,,1500000
GP-030721,2021-09-15,Plus,404.0,1500000
GP-030722,2023-05-17,Plus,,500000
GP-030723,2022-12-29,Basic,457.0,0
GP-030724,2021-07-04,Basic,390.0,0
GP-030725,2022-04-13,Plus,484.0,500000
GP-030726,2021-02-01,Basic,426.0,0
GP-030727,2021-12-28,Plus,552.0,1500000
GP-030728,2021-03-12,Plus,,1500000
GP-030729,2021-03-18,Plus,673.0,3000000
GP-030730,2023-04-24,Plus,764.0,1500000
GP-030731,2021-11-29,Basic,301.0,0
GP-030732,2022-07-17,Basic,473.0,0
GP-030733,2022-03-01,Plus,731.0,5000000
GP-030734,2023-05-04,Plus,,500000
GP-030735,2022-01-17,Plus,,1500000
GP-030736,2022-03-20,Basic,490.0,0
GP-030737,2023-09-16,Basic,488.0,0
GP-030738,2022-08-30,Basic,419.0,0
GP-030739,2023-09-03,Basic,453.0,0
GP-030740,2023-04-25,Plus,626.0,500000
GP-030741,2021-05-07,Plus,454.0,1500000
GP-030742,2022-08-08,Basic,,0
GP-030743,2021-01-15,Plus,796.0,500000
GP-030744,2021-04-06,Basic,363.0,0
GP-030745,2022-11-20,Basic,439.0,0
GP-030746,2022-08-01,Basic,,0
GP-030747,2021-02-05,Plus,623.0,500000
GP-030748,2022-07-22,Plus,629.0,1500000
GP-030749,2022-07-24,Basic,,0
GP-030750,2021-08-28,Basic,308.0,0
GP-030751,2022-11-21,Basic,410.0,0
GP-030752,2021-05-13,Basic,318.0,0
GP-030753,2021-04-01,Plus,746.0,3000000
GP-030754,2022-08-18,Basic,450.0,0
GP-030755,2021-07-04,Basic,421.0,0
GP-030756,2023-06-20,Plus,767.0,500000
GP-030757,2021-10-09,Plus,723.0,3000000
GP-030758,2023-06-10,Basic,432.0,0
GP-030759,2022-06-05,Plus,745.0,1500000
GP-030760,2021-12-05,Basic,305.0,0
GP-030761,2023-08-28,Plus,840.0,1500000
GP-030762,2022-03-04,Plus,692.0,500000
GP-030763,2021-05-24,Plus,573.0,3000000
GP-030764,2022-04-24,Basic,348.0,0
GP-030765,2022-03-15,Basic,490.0,0
GP-030766,2022-03-07,Basic,431.0,0
GP-030767,2022-12-18,Plus,812.0,1500000
GP-030768,2023-02-15,Plus,,5000000
GP-030769,2023-06-14,Basic,329.0,0
GP-030770,2022-02-07,Plus,427.0,1500000
GP-030771,2021-04-20,Plus,449.0,500000
GP-030772,2022-06-06,Plus,558.0,500000
GP-030773,2022-04-11,Basic,421.0,0
GP-030774,2021-11-25,Plus,621.0,3000000
GP-030775,2021-11-30,Plus,456.0,500000
GP-030776,2022-06-23,Basic,358.0,0
